,Unnamed: 0,경기,년도,순위,선수명,팀,PTS,FG,FGA,FG%,FT,FTA,FT%,PP,PPA,PP%,REB_OFF,REB_DEF,REB_TOT,AST,TO,STL,BS,DF
1259,2658,정규경기,2006-2007,8,마르코 킬링스워스,전주KCC,21.3,9.3,15.1,60.2,2.5,3.7,68.4,8.4,13.0,64.5,3.3,7.8,11.1,2.1,3.7,1.1,0.4,3.4
1260,3768,정규경기,1999-2000,36,마리오 루카스,부산기아,13.3,5.4,9.2,51.8,1.8,2.8,64.0,0.0,0.0,0.0,2.3,9.6,11.9,0.3,1.3,2.1,0.8,2.8
1261,1124,정규경기,2015-2016,12,마리오 리틀,안양KGC,16.6,5.7,6.3,54.1,2.8,3.4,82.6,2.7,4.4,60.8,1.0,3.1,4.2,2.7,2.1,1.1,0.3,2.2
1262,4712,플레이오프,2015-2016,6,마리오 리틀,안양KGC,18.3,6.1,6.4,43.1,2.6,3.9,67.7,2.4,4.9,48.7,0.8,2.8,3.5,3.0,2.1,0.5,0.6,3.4
1263,937,정규경기,2016-2017,16,마리오 리틀,창원LG,15.2,5.9,9.0,50.6,2.1,2.6,80.5,2.8,5.1,54.7,0.8,3.9,4.7,2.9,2.3,1.5,0.4,2.6
1264,2951,정규경기,2005-2006,145,마영진,부산KTF,0.4,0.2,0.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.3,0.0,0.1,0.3
1265,5637,플레이오프,2005-2006,60,마영진,부산KTF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,2479,정규경기,2008-2009,160,마영진,부산KTF,0.3,0.1,0.3,50.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.3,0.1,0.0,0.1,0.0,0.8
1267,2327,정규경기,2008-2009,8,마이카 브랜드,전주KCC,20.3,8.4,13.7,57.0,3.0,4.1,74.5,6.0,9.4,63.4,2.9,4.7,7.5,2.8,3.0,0.8,0.9,2.9
1268,5335,플레이오프,2008-2009,7,마이카 브랜드,전주KCC,17.2,6.8,10.7,57.9,3.0,3.5,85.7,4.7,7.1,66.2,1.7,5.7,7.4,3.5,2.3,0.8,0.3,2.7
1269,2179,정규경기,2009-2010,21,마이카 브랜드,서울삼성,12.1,4.9,9.0,49.6,1.7,2.2,79.0,3.5,6.5,54.1,2.1,3.1,5.2,1.8,1.7,0.4,0.6,2.1
1270,5282,플레이오프,2009-2010,29,마이카 브랜드,서울삼성,7.3,3.3,5.8,52.2,0.5,0.8,66.7,2.8,4.3,64.7,1.5,3.0,4.5,1.0,0.5,0.8,0.3,1.5
1271,2021,정규경기,2010-2011,32,마이카 브랜드,울산모비스,9.6,4.0,7.7,51.8,1.6,2.2,75.0,3.5,5.9,58.5,1.5,3.5,4.9,0.8,1.3,0.5,0.7,1.5
1272,55,정규경기,2021-2022,56,마이크 마이어스,수원 KT,6.8,3.0,5.8,52.0,0.8,1.5,52.6,2.9,5.5,52.8,2.8,3.1,5.8,1.2,1.3,0.6,0.3,2.0
1273,8034,KBL 컵대회,2021-2022,40,마이크 마이어스,수원 KT,9.7,4.0,6.0,66.7,1.7,2.3,71.4,4.0,5.7,70.6,2.0,3.7,5.7,2.3,2.0,1.3,0.7,3.0
1274,2701,정규경기,2006-2007,51,마이크 벤튼,전주KCC,9.3,4.2,6.8,61.4,1.0,1.9,52.0,3.8,6.4,60.2,3.0,4.9,7.9,0.5,1.6,0.3,2.4,1.8
1275,372,정규경기,2019-2020,24,마이크 해리스,창원LG,12.8,4.7,7.0,51.5,2.4,2.9,82.6,2.6,4.5,57.9,1.7,4.2,5.8,1.0,1.0,0.5,0.2,0.8
1276,1512,정규경기,2013-2014,33,마이클 더니건,원주동부,9.8,3.7,7.3,50.1,2.5,3.8,65.3,3.3,6.2,53.8,2.5,4.3,6.8,1.0,1.4,0.7,0.9,2.3
1277,3596,정규경기,2000-2001,13,마이클 루이스,대구동양,21.8,8.4,9.9,59.8,2.4,3.2,75.4,0.0,0.0,0.0,1.8,3.8,5.7,1.2,2.3,0.5,1.4,3.1
1278,3586,정규경기,2000-2001,3,마이클 매덕스,여수 골드뱅크,26.8,10.6,17.3,55.6,4.5,6.4,69.7,0.0,0.0,0.0,3.0,7.9,10.9,3.0,3.0,0.8,1.0,3.2
1279,3438,정규경기,2001-2002,7,마이클 매덕스,창원LG,21.7,9.0,14.6,51.9,2.2,3.1,72.9,0.0,0.0,0.0,1.6,6.3,7.9,2.8,2.6,1.0,1.1,2.5
1280,5891,플레이오프,2001-2002,13,마이클 매덕스,창원LG,15.0,6.1,9.1,54.7,1.6,2.4,64.7,0.0,0.0,0.0,1.0,9.7,10.7,2.4,2.9,1.7,2.0,2.6
1281,4192,정규경기,1997,16,마이클 엘리어트,인천대우증권,20.1,8.1,13.7,54.2,3.2,4.2,77.3,0.0,0.0,0.0,2.1,4.0,6.0,3.1,3.4,3.9,0.8,4.0
1282,6265,플레이오프,1997,5,마이클 엘리어트,인천대우증권,23.5,9.8,15.8,57.9,3.2,4.0,79.2,0.0,0.0,0.0,3.5,2.7,6.2,3.2,3.0,3.0,1.2,4.3
1283,941,정규경기,2016-2017,20,마이클 이페브라,창원LG,14.9,5.5,8.1,48.2,2.4,2.4,97.1,3.1,5.2,60.3,0.6,3.1,3.6,2.1,1.9,0.6,0.5,1.9
1284,764,정규경기,2017-2018,28,마이클 이페브라,안양KGC,13.9,6.0,8.6,59.7,1.0,1.1,90.0,3.8,6.0,63.0,0.7,1.6,2.2,1.8,1.6,1.1,0.9,2.0
1285,2354,정규경기,2008-2009,35,마이클 조이너,대구오리온스,11.7,4.6,8.0,43.8,1.4,2.0,70.8,2.8,6.1,45.2,2.0,3.3,5.3,0.8,1.3,0.4,1.2,3.3
1286,945,정규경기,2016-2017,24,마이클 크레익,서울삼성,13.7,5.5,9.9,50.5,2.2,3.3,67.6,4.2,7.3,57.5,1.5,4.9,6.4,5.1,3.1,1.4,0.4,2.6
1287,4602,플레이오프,2016-2017,12,마이클 크레익,서울삼성,11.9,4.7,8.8,46.6,1.9,2.9,65.5,4.0,7.5,53.3,1.4,3.6,5.0,4.1,2.5,0.9,0.2,3.5
1288,1407,정규경기,2014-2015,104,마이클 헤인즈,창원LG,3.0,1.0,2.5,40.0,1.0,1.0,100.0,0.5,1.0,50.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0
1289,3748,정규경기,1999-2000,16,마일로 브룩스,창원LG,18.9,7.7,14.4,53.6,3.5,4.4,79.7,0.0,0.0,0.0,2.4,6.5,8.8,0.9,3.0,0.8,1.5,2.9
1290,2689,정규경기,2006-2007,39,마커스 다우잇,대구오리온스,11.9,5.0,9.3,53.4,1.8,2.5,71.6,4.2,7.4,57.0,2.3,5.1,7.4,1.1,2.1,0.8,1.6,3.5
1291,5526,플레이오프,2006-2007,24,마커스 다우잇,대구오리온스,8.5,3.5,7.3,47.7,1.5,1.7,90.0,2.8,5.5,51.5,2.5,4.0,6.5,0.8,1.7,1.2,1.7,2.3
1292,154,정규경기,2020-2021,3,마커스 데릭슨,부산KT,18.9,6.9,8.8,51.9,2.8,3.4,80.6,3.6,5.8,61.5,2.6,7.7,10.2,1.4,3.3,1.8,0.7,3.2
1293,8145,KBL 컵대회,2020-2021,6,마커스 데릭슨,부산KT,17.0,6.5,6.0,66.7,1.5,1.5,100.0,2.5,3.5,71.4,0.5,2.0,2.5,1.5,1.0,0.5,0.5,3.0
1294,548,정규경기,2018-2019,10,마커스 랜드리,부산KT,21.9,8.6,12.5,52.1,2.5,3.4,74.1,5.5,9.5,57.8,2.3,6.0,8.3,2.8,2.4,1.0,1.1,2.1
1295,4428,플레이오프,2018-2019,9,마커스 랜드리,부산KT,18.4,7.0,9.2,58.7,2.8,4.4,63.6,4.4,7.0,62.9,1.6,3.4,5.0,1.8,1.8,1.0,0.8,3.2
1296,355,정규경기,2019-2020,7,마커스 랜드리,고양오리온,16.7,6.7,11.3,44.1,1.7,3.0,55.6,3.7,6.7,55.0,1.3,2.3,3.7,1.0,2.0,0.7,0.3,1.0
1297,1340,정규경기,2014-2015,37,마커스 루이스,부산KT,8.8,3.8,7.8,48.8,1.2,2.2,54.2,3.6,6.8,53.3,2.4,4.5,6.8,1.5,2.1,0.6,0.5,2.3
1298,1134,정규경기,2015-2016,22,마커스 블레이클리,부산KT,13.8,5.1,8.9,56.3,3.5,6.0,58.9,5.0,8.5,58.6,2.2,4.7,6.8,3.0,2.5,1.5,1.1,2.3
1299,934,정규경기,2016-2017,13,마커스 블레이클리,울산모비스,18.0,6.7,12.4,53.7,4.5,8.7,51.0,6.5,11.5,56.7,3.1,6.7,9.8,5.4,2.4,1.3,1.5,2.7
1300,760,정규경기,2017-2018,24,마커스 블레이클리,울산현대모비스,14.5,5.7,9.3,59.9,2.8,5.1,55.6,5.6,9.1,61.1,3.3,5.2,8.5,3.4,2.0,1.2,0.9,2.9
1301,4529,플레이오프,2017-2018,15,마커스 블레이클리,울산현대모비스,13.5,5.0,10.0,50.0,3.5,5.5,63.6,5.0,9.8,51.3,2.5,4.8,7.3,2.0,1.5,1.0,0.8,3.0
1302,590,정규경기,2018-2019,52,마커스 쏜튼,서울SK,10.3,3.9,7.6,31.9,0.9,1.7,55.0,1.0,3.1,32.4,0.4,1.6,2.0,1.3,1.5,0.4,0.2,1.0
1303,566,정규경기,2018-2019,28,마커스 킨,전주KCC,14.6,5.3,6.8,50.8,2.0,2.6,78.3,2.2,4.0,55.6,0.7,2.4,3.1,1.9,3.0,0.6,0.0,2.4
1304,4429,플레이오프,2018-2019,10,마커스 킨,전주KCC,18.4,6.5,7.9,49.2,2.8,3.1,88.0,3.1,5.5,56.8,0.4,2.0,2.4,4.4,1.6,0.6,0.0,2.0
1305,543,정규경기,2018-2019,5,마커스 포스터,원주DB,25.2,9.1,10.8,58.5,4.1,5.5,75.1,5.4,8.6,62.9,0.9,4.3,5.2,3.8,3.3,1.0,0.1,1.9
1306,583,정규경기,2018-2019,45,마퀴스 티그,전주KCC,11.8,4.8,8.8,46.2,1.3,1.8,73.4,3.4,6.7,51.4,0.3,2.1,2.4,3.6,1.4,0.6,0.3,1.9
1307,2492,정규경기,2007-2008,3,마퀸 챈들러,안양KT&G,22.9,8.0,10.8,53.2,4.8,5.7,82.9,4.9,8.1,60.0,1.4,7.7,9.1,2.0,2.5,0.8,0.8,3.2
1308,5428,플레이오프,2007-2008,1,마퀸 챈들러,안양KT&G,29.5,9.7,11.7,55.7,7.0,8.7,80.8,5.3,9.3,57.1,2.3,7.8,10.2,3.0,3.3,0.3,0.5,3.5
1309,2321,정규경기,2008-2009,2,마퀸 챈들러,안양KT&G,25.5,9.4,13.2,53.9,4.5,5.8,78.0,5.9,10.1,58.3,2.0,6.8,8.8,2.1,2.7,0.8,1.5,3.2
1310,2167,정규경기,2009-2010,9,마퀸 챈들러,원주동부,16.2,5.6,8.1,51.9,3.6,4.1,89.0,3.1,5.4,57.9,0.7,3.1,3.8,2.1,2.1,0.4,0.4,2.5
1311,5262,플레이오프,2009-2010,9,마퀸 챈들러,원주동부,15.0,5.3,9.0,52.4,3.9,4.9,79.4,3.4,6.1,55.8,1.1,3.9,5.0,2.3,3.0,0.3,0.1,3.3
1312,2053,정규경기,2010-2011,64,마퀸 챈들러,서울SK,6.1,2.0,3.4,48.8,1.8,2.5,70.0,1.3,2.1,64.0,0.5,1.4,1.9,0.8,0.9,0.0,0.2,2.3
1313,2847,정규경기,2005-2006,41,마크 데이비스,원주동부,12.5,4.3,6.9,50.2,3.3,4.2,77.0,0.0,0.0,0.0,1.7,5.4,7.1,4.8,3.4,0.9,1.3,3.3
1314,2820,정규경기,2005-2006,14,마크 샐리어스,부산KTF,20.0,7.9,10.9,55.7,2.3,3.4,68.3,0.0,0.0,0.0,3.7,3.8,7.4,1.4,1.8,1.4,0.7,2.9
1315,746,정규경기,2017-2018,10,마키스 커밍스,서울삼성,19.3,7.5,11.3,58.7,3.6,5.2,68.0,5.5,9.0,61.4,1.6,3.7,5.3,2.6,2.2,0.6,0.3,3.2
1316,3444,정규경기,2001-2002,13,말릭 에반스,여수 코리아텐더,18.3,7.3,12.2,54.2,3.0,3.6,83.3,0.0,0.0,0.0,3.6,7.1,10.7,2.1,2.3,1.0,1.9,2.8
1317,3612,정규경기,2000-2001,29,말린 킴브루,여수 골드뱅크,16.0,5.7,6.3,59.3,2.6,3.5,74.1,0.0,0.0,0.0,1.7,3.7,5.3,1.4,2.1,0.5,1.1,3.0
1318,1839,정규경기,2011-2012,10,말콤 토마스,울산모비스,20.8,7.9,14.5,53.8,5.0,7.2,69.7,7.2,12.4,58.3,2.4,8.2,10.6,3.1,4.0,1.6,2.8,2.5
1319,3148,정규경기,2003-2004,20,맥글로더 어빈,울산모비스,16.8,6.6,8.6,56.2,1.6,3.0,54.9,0.0,0.0,0.0,1.4,4.6,6.0,2.9,2.4,0.8,0.1,3.3
1320,1182,정규경기,2015-2016,70,맷 볼딘,창원LG,5.8,1.9,2.6,47.8,1.3,1.9,70.6,0.8,1.4,53.8,0.1,0.8,0.9,1.2,0.6,0.3,0.2,1.3
1321,961,정규경기,2016-2017,40,맷 볼딘,부산KT,10.6,4.1,7.6,39.6,1.1,1.3,88.9,2.6,5.6,46.2,0.4,4.1,4.6,2.3,2.3,1.3,0.3,2.7
1322,4693,플레이오프,2016 KBL D리그,27,맹상훈,동부,2.0,0.0,2.0,0.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,4.0
1323,6809,D리그 1차,2016 KBL D리그,83,맹상훈,동부,5.6,1.9,0.9,83.3,0.7,0.9,83.3,0.0,0.0,0.0,0.7,1.4,2.1,3.6,1.7,0.7,0.0,3.3
1324,7795,D리그 2차,2016 KBL D리그,76,맹상훈,동부,3.0,1.0,2.7,25.0,0.7,0.7,100.0,0.0,0.0,0.0,0.3,1.0,1.3,5.3,0.3,0.3,0.0,2.0
1325,1097,정규경기,2016-2017,176,맹상훈,원주동부,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.7,0.3,0.0,0.0,0.0
1326,6723,D리그 1차,2017 KBL D리그,69,맹상훈,DB,0.8,0.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,1.8,2.5,2.3,0.8,0.5,0.0,1.5
1327,7686,D리그 2차,2017 KBL D리그,38,맹상훈,DB,9.2,3.0,2.2,81.8,2.0,2.0,100.0,1.6,1.8,88.9,0.6,2.0,2.6,3.0,1.6,0.6,0.2,1.2
1328,858,정규경기,2017-2018,122,맹상훈,원주DB,1.8,0.5,0.6,43.8,0.5,0.5,100.0,0.1,0.4,27.3,0.2,0.8,1.0,0.6,0.3,0.1,0.0,0.9
1329,553,정규경기,2018-2019,15,머피 할로웨이,인천전자랜드,18.2,8.1,13.8,58.3,2.1,4.8,43.2,7.6,12.2,62.3,3.8,9.3,13.1,3.0,2.9,1.8,1.9,2.5
1330,371,정규경기,2019-2020,23,머피 할로웨이,인천전자랜드,13.1,5.6,10.4,53.4,1.9,3.5,53.0,5.1,8.9,57.6,3.2,6.2,9.4,2.1,1.9,1.3,0.6,2.0
1331,17,정규경기,2021-2022,18,머피 할로웨이,고양 오리온,13.7,6.5,10.0,63.6,0.7,2.2,33.3,5.8,8.4,69.6,2.3,7.1,9.4,2.5,1.9,2.0,0.5,1.5
1332,3774,정규경기,1999-2000,42,모리스 로빈슨,인천신세기,11.7,5.3,9.7,54.5,1.1,2.5,45.9,0.0,0.0,0.0,2.4,7.1,9.5,0.8,1.7,1.2,0.0,2.1
1333,3182,정규경기,2003-2004,54,모리스 스필러스,부산KTF,8.4,3.5,6.6,50.9,1.3,2.8,45.5,0.0,0.0,0.0,2.8,4.3,7.0,1.5,3.1,1.1,0.3,2.6
1334,3594,정규경기,2000-2001,11,모리스 조던,원주삼보,22.3,9.3,15.2,60.9,3.8,4.8,79.1,0.0,0.0,0.0,3.0,6.8,9.8,0.9,2.0,0.8,1.8,2.7
1335,8117,KBL 컵대회,2021-2022,123,몰수선수,드래프트D,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1336,3740,정규경기,1999-2000,8,무스타파 호프,대구동양,22.6,8.5,14.0,59.1,5.4,7.6,70.5,0.0,0.0,0.0,4.6,7.5,12.2,2.6,3.0,1.0,1.8,2.9
1337,3616,정규경기,2000-2001,33,무스타파 호프,수원삼성,15.1,6.2,9.9,62.1,2.8,4.1,67.9,0.0,0.0,0.0,4.4,6.0,10.4,1.2,2.6,1.1,1.6,3.4
1338,5961,플레이오프,2000-2001,8,무스타파 호프,수원삼성,21.8,8.3,15.0,55.0,5.3,7.5,70.0,0.0,0.0,0.0,4.5,8.0,12.5,0.0,1.5,1.3,2.3,4.0
1339,3464,정규경기,2001-2002,33,무스타파 호프,서울삼성,14.1,5.7,10.6,53.7,2.7,3.8,71.9,0.0,0.0,0.0,3.6,6.5,10.1,1.3,1.6,1.4,2.1,3.3
1340,4033,정규경기,1997-1998,7,문경은,수원삼성,25.0,8.1,8.4,52.0,5.0,6.0,83.6,0.0,0.0,0.0,1.1,2.5,3.6,2.0,2.6,0.8,0.2,2.5
1341,3891,정규경기,1998-1999,10,문경은,수원삼성,21.8,6.4,6.4,49.1,5.7,7.0,81.5,0.0,0.0,0.0,0.7,2.0,2.7,2.4,2.2,1.1,0.2,2.6
1342,6131,플레이오프,1998-1999,20,문경은,수원삼성,13.4,4.1,2.9,56.5,2.6,3.4,77.8,0.0,0.0,0.0,0.8,2.0,2.8,2.4,1.9,0.6,0.0,2.0
1343,3754,정규경기,1999-2000,22,문경은,수원삼성,17.2,5.4,4.4,57.2,3.5,4.2,84.3,0.0,0.0,0.0,0.6,1.6,2.1,2.0,2.1,0.9,0.2,2.7
1344,6045,플레이오프,1999-2000,12,문경은,수원삼성,17.7,5.9,5.9,48.8,3.0,3.4,87.5,0.0,0.0,0.0,0.6,1.0,1.6,2.9,1.3,0.4,0.7,3.1
1345,3604,정규경기,2000-2001,21,문경은,수원삼성,18.8,6.4,5.5,60.9,2.8,3.6,78.5,0.0,0.0,0.0,0.4,1.7,2.1,3.4,1.8,0.8,0.2,2.7
1346,5967,플레이오프,2000-2001,14,문경은,수원삼성,17.3,4.8,5.5,50.0,5.8,6.0,95.8,0.0,0.0,0.0,0.0,1.5,1.5,3.8,1.8,0.8,0.0,3.8
1347,468,정규경기,2019-2020,120,문상옥,부산KT,3.0,1.2,2.3,35.7,0.3,0.3,100.0,0.8,2.0,41.7,0.2,0.5,0.7,0.0,0.2,0.3,0.2,0.8
1348,301,정규경기,2020-2021,150,문상옥,부산KT,1.9,0.6,1.1,37.5,0.6,0.9,66.7,0.3,0.7,40.0,0.4,0.7,1.1,0.3,0.9,0.7,0.1,0.6
1349,139,정규경기,2021-2022,140,문상옥,수원 KT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,8105,KBL 컵대회,2021-2022,111,문상옥,수원 KT,0.7,0.3,2.0,16.7,0.0,0.0,0.0,0.3,0.3,100.0,0.3,0.7,1.0,0.7,0.7,0.7,0.0,0.3
1351,1248,정규경기,2015-2016,136,문성곤,안양KGC,1.7,0.6,1.4,30.0,0.2,0.2,80.0,0.3,0.5,50.0,0.5,0.5,1.0,0.3,0.3,0.4,0.2,1.4
1352,4760,플레이오프,2015-2016,54,문성곤,안양KGC,1.0,0.5,1.8,28.6,0.0,0.0,0.0,0.5,1.0,50.0,0.3,0.5,0.8,0.3,0.3,0.3,0.0,0.5
1353,1018,정규경기,2016-2017,97,문성곤,안양KGC,3.1,1.3,1.5,63.0,0.3,0.4,60.9,0.8,1.2,67.7,1.1,1.3,2.3,0.6,0.5,0.8,0.3,2.1
1354,4643,플레이오프,2016-2017,53,문성곤,안양KGC,1.3,0.7,0.7,100.0,0.0,0.0,0.0,0.3,0.3,100.0,1.0,1.3,2.3,0.7,0.0,0.7,0.3,2.3
1355,6707,D리그 1차,2017 KBL D리그,53,문성곤,상무,5.0,2.0,2.5,60.0,0.5,0.5,100.0,1.5,2.3,66.7,1.3,2.5,3.8,0.8,0.5,0.5,0.3,2.0
1356,6628,D리그 1차,2018 KBL D리그,41,문성곤,상무,6.6,2.9,3.9,59.3,0.3,0.6,50.0,2.3,3.6,64.0,2.4,3.7,6.1,2.3,0.7,2.1,1.4,1.7
1357,605,정규경기,2018-2019,67,문성곤,안양KGC,7.4,2.8,2.9,59.6,0.8,1.5,50.0,1.6,2.3,67.6,2.1,2.5,4.6,1.4,1.3,1.9,0.9,2.9
1358,3259,정규경기,2003-2004,131,문종호,부산KTF,1.0,0.3,0.2,40.0,0.1,0.2,75.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.1,0.1,0.1,0.7
1359,2159,정규경기,2009-2010,1,문태영,창원LG,21.9,8.5,13.8,58.0,4.4,6.1,72.2,5.5,8.4,65.1,2.0,6.5,8.5,3.2,2.9,1.8,0.3,2.4
1360,5261,플레이오프,2009-2010,8,문태영,창원LG,15.3,5.7,10.7,50.0,3.7,5.0,73.3,4.0,7.0,57.1,2.3,5.0,7.3,3.0,2.7,1.3,0.7,3.3
1361,1991,정규경기,2010-2011,2,문태영,창원LG,22.0,8.6,14.4,57.6,4.6,6.2,75.2,5.0,7.8,64.2,1.9,6.5,8.3,2.8,1.9,1.1,0.6,2.3
1362,5159,플레이오프,2010-2011,6,문태영,창원LG,16.7,6.3,12.7,44.7,3.3,5.3,62.5,4.3,7.7,56.5,1.3,5.7,7.0,3.0,2.3,1.7,0.0,3.3
1363,1844,정규경기,2011-2012,15,문태영,창원LG,18.0,7.3,13.4,53.8,3.3,4.3,75.5,4.7,7.7,60.6,2.3,4.0,6.3,3.1,2.1,1.8,0.5,1.8
1364,1658,정규경기,2012-2013,8,문태영,울산모비스,15.1,6.2,11.4,51.7,2.3,3.2,71.3,2.9,4.9,58.6,1.9,4.1,6.0,2.1,2.0,1.4,0.3,2.0
1365,5004,플레이오프,2012-2013,3,문태영,울산모비스,17.7,7.3,12.3,54.1,2.3,3.3,70.0,3.7,5.0,73.3,2.3,5.0,7.3,1.7,1.3,1.7,0.7,3.3
1366,1996,정규경기,2010-2011,7,문태종,인천전자랜드,17.4,6.1,7.4,57.9,3.5,4.1,85.1,3.0,4.4,69.1,1.1,4.0,5.1,3.2,2.6,1.0,0.3,2.2
1367,5155,플레이오프,2010-2011,2,문태종,인천전자랜드,24.5,7.8,6.5,80.8,6.5,8.3,78.8,4.0,4.8,84.2,2.3,3.8,6.0,4.3,2.5,2.0,0.8,2.5
1368,1846,정규경기,2011-2012,17,문태종,인천전자랜드,17.1,6.1,7.9,55.3,3.4,4.1,81.7,2.9,4.3,67.7,1.1,3.8,4.9,2.9,2.5,1.4,0.5,1.7
1369,5084,플레이오프,2011-2012,5,문태종,인천전자랜드,19.0,7.0,10.0,52.0,3.2,3.6,88.9,3.6,5.8,62.1,2.4,5.2,7.6,3.4,3.0,1.2,0.8,3.2
1370,1666,정규경기,2012-2013,16,문태종,인천전자랜드,13.5,4.9,6.0,55.5,2.0,2.5,82.3,2.1,3.3,63.8,0.8,4.0,4.8,2.4,1.9,1.1,0.7,1.6
1371,5008,플레이오프,2012-2013,7,문태종,인천전자랜드,13.8,4.5,3.7,68.2,2.8,4.0,70.8,1.8,2.3,78.6,0.5,3.3,3.8,1.7,0.8,1.2,0.8,1.5
1372,1491,정규경기,2013-2014,12,문태종,창원LG,13.5,4.7,5.9,50.9,2.4,2.8,85.2,2.3,4.0,56.7,0.8,3.1,4.0,2.5,1.8,0.9,0.6,1.9
