,경기,년도,순위,선수명,팀,PTS,FG,FGA,FG%,FT,FTA,FT%,PP,PPA,PP%,REB_OFF,REB_DEF,REB_TOT,AST,TO,STL,BS,DF
97,정규경기,2009-2010,38,게리 윌킨슨,원주동부,0.20062919,0.22049654,0.20359862,0.6136705,0.13668682,0.097032875,0.6061338,0.83646995,0.5651373,1.696561,-0.13299587,0.35747102,0.2325987,-0.33207116,-0.062622756,-0.8832111,0.008618152,-0.22752291
98,정규경기,2010-2011,68,게빈 에드워즈,안양한국인삼공사,-0.36610046,-0.23891138,-0.06859032,0.42807963,-0.4279218,-0.42407784,0.38377813,0.4376956,0.39028445,1.289219,-0.3032425,-0.24240544,-0.27392772,-0.6662271,-0.5342623,-0.572253,1.2095282,-0.5035092
99,정규경기,2004-2005,6,게이브 미나케,부산KTF,2.343144,2.0934672,1.5872253,0.7604169,2.7480018,2.6504755,0.6271676,-0.53075624,-0.5539209,-0.7869104,1.2289774,1.4715273,1.424426,0.3362407,1.5409516,0.36062118,1.0093768,0.96841764
100,정규경기,2005-2006,4,게이브 미나케,서울SK,2.6887107,2.340841,1.4057662,0.73452044,2.6774256,2.4420311,0.72632605,-0.53075624,-0.5539209,-0.7869104,0.6331141,1.7714657,1.4542214,0.2694095,0.22036092,1.7599326,1.0093768,0.50844055
101,정규경기,1997,82,고상준,수원삼성,-0.9051847,-0.87501466,-0.8851569,2.3616781,-0.7102261,-0.6325221,-0.6198269,-0.53075624,-0.5539209,-0.7869104,-0.6437358,-0.67088866,-0.6910672,-0.79988945,-0.817246,0.04966313,-0.591837,-0.31951836
102,정규경기,1997-1998,104,고상준,수원삼성,-0.84989405,-0.8043365,-0.83979213,0.6999919,-0.7808022,-0.8409664,-0.11802434,-0.53075624,-0.5539209,-0.7869104,-0.6437358,-0.79943365,-0.7804542,-0.5325647,-0.4399344,-0.8832111,-0.39168528,-0.4115138
103,정규경기,1998-1999,124,고상준,수원삼성,-1.0019435,-0.98103184,-0.9305217,0.20364405,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.92797863,-0.95922834,-0.93355185,-1.0059018,-0.8832111,-0.591837,-1.2394725
104,정규경기,2013-2014,157,고재호,안양 KGC,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.26523995,-0.15695068,-1.0386901,-0.591837,-1.6994497
105,정규경기,1997-1998,136,곽기완,인천대우증권,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.842282,-0.899637,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.2394725
106,정규경기,1998-1999,128,곽기완,인천대우,-1.0157661,-0.98103184,-0.86247456,-0.5171394,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.7288592,-0.8851303,-0.8698413,-0.93355185,-0.91157395,-0.41677395,-0.591837,-0.22752291
107,플레이오프,1998-1999,51,곽기완,인천대우,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
108,정규경기,2000-2001,139,곽기완,인천신세기,-1.0295888,-1.05171,-0.99856895,-1.95439,-0.63965005,-0.5283,-0.11802434,-0.53075624,-0.5539209,-0.7869104,-0.6437358,-0.842282,-0.7804542,-0.93355185,-1.1002297,-0.572253,-0.591837,-1.0554817
109,플레이오프,2000-2001,57,곽기완,인천신세기,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
110,D리그 1차,2019 KBL D리그,42,곽동기,KCC,0.24209724,0.46787015,0.65724677,0.5402973,-0.21619359,-0.37196675,0.98473924,1.4061475,1.4394014,1.1611034,1.1438541,0.5288643,0.76892096,-0.19840875,0.69200045,-0.10581585,0.008618152,1.060413
111,정규경기,2019-2020,176,곽동기,전주KCC,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
112,D리그 1차,2020 KBL D리그,34,곽동기,KCC,0.5600188,0.6445655,1.224307,0.16048338,0.7012955,0.7744768,0.44687924,1.8618892,2.3836067,0.8555971,1.6545941,1.0001959,1.2754474,0.2694095,0.5976725,0.5161003,0.6090733,1.7963763
113,D리그 2차,2020 KBL D리그,29,곽동기,KCC,0.35267866,0.2911747,0.31701064,0.88126665,1.054176,0.82658786,0.7834174,1.6340184,1.3694603,1.502745,-0.21811917,0.10038111,-0.0057666865,-0.064746425,0.7863284,0.04966313,1.40968,0.32444963
114,정규경기,2020-2021,171,곽동기,전주KCC,-0.9328301,-0.87501466,-0.7717449,0.20364405,-0.85137826,-0.8930775,-1.6204273,-0.24591745,-0.20421524,0.8555971,-0.047872517,-0.75658536,-0.54208887,-0.93355185,-0.6285902,-0.26129493,-0.591837,-1.2394725
115,플레이오프,2020-2021,67,곽동기,전주KCC,-0.9328301,-0.87501466,-0.8851569,2.3616781,-0.85137826,-0.8930775,-1.6204273,-0.24591745,-0.37906808,2.4981046,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,0.40892154,-0.7794955
116,KBL 컵대회,2020-2021,60,곽동기,전주KCC,0.034757122,0.36185285,-0.09127271,2.3616781,-0.85137826,-0.8930775,-1.6204273,1.1782764,0.49519613,2.4981046,-0.89910585,-0.54234374,-0.6910672,-0.93355185,-1.1002297,0.5161003,-0.591837,-1.6994497
117,D리그 1차,2021 KBL D리그,34,곽동기,KCC,0.034757122,0.008462142,0.5891995,-0.102796726,0.56014335,0.14914396,1.3843786,1.1782764,1.1946075,1.1840986,1.6545941,-0.113860495,0.50075984,0.4030719,-1.1002297,-1.0386901,-0.591837,0.14045875
118,정규경기,2021-2022,105,곽동기,전주 KCC,-0.79460335,-1.05171,-0.7717449,-1.95439,0.56014335,0.14914396,1.3843786,-0.53075624,-0.5539209,-0.7869104,-0.047872517,-0.9708269,-0.6910672,-0.93355185,-0.15695068,-1.0386901,-0.591837,-1.6994497
119,KBL 컵대회,2021-2022,83,곽동기,전주 KCC,-0.6563766,-0.52162397,-0.54492086,1.2826611,-0.85137826,-0.8930775,-1.6204273,0.32376006,-0.029362394,2.4981046,-0.89910585,-0.9708269,-0.989024,-0.93355185,-0.15695068,-1.0386901,-0.591837,0.14045875
120,D리그 1차,2020 KBL D리그,38,곽정훈,KCC,0.38032398,0.36185285,0.24896339,0.79062927,0.56014335,0.40969932,0.7834174,1.4631151,1.3694603,1.3023591,0.80336076,0.5288643,0.6497382,-0.93355185,-0.15695068,-0.26129493,-0.591837,1.52039
121,D리그 2차,2020 KBL D리그,41,곽정훈,KCC,0.062402446,0.11447934,0.47578746,0.039633494,-0.004465288,0.044921793,0.29062918,1.1782764,1.5443132,0.8555971,-0.3032425,0.614561,0.29219013,-0.7330582,0.5033447,0.9825373,-0.19153357,1.2444038
122,D리그 1차,2021 KBL D리그,52,곽정훈,KCC,-0.51814985,-0.3449286,1.0428476,-0.99622285,-0.85137826,0.14914396,-1.6204273,0.6085989,2.2437246,0.03434332,3.3570607,2.0285556,2.5864573,-0.26523995,0.7863284,5.1804714,-0.591837,-1.6994497
123,정규경기,2021-2022,134,곽정훈,전주 KCC,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
124,KBL 컵대회,2021-2022,76,곽정훈,전주 KCC,-0.51814985,-1.05171,-0.54492086,-1.95439,1.9716649,1.1913654,1.3843786,-0.53075624,0.14549045,-0.7869104,0.80336076,-0.54234374,-0.095153704,-0.93355185,-0.15695068,-1.0386901,-0.591837,0.14045875
125,정규경기,1998-1999,99,구병두,창원LG,-0.79460335,-0.7689975,-0.72638005,0.60503834,-0.7102261,-0.7367442,0.88257605,-0.53075624,-0.5539209,-0.7869104,-0.6437358,-0.585192,-0.63147587,-0.6662271,-1.0059018,-0.10581585,-0.39168528,0.23245409
126,플레이오프,1998-1999,52,구병두,창원LG,-1.0710568,-1.05171,-0.8851569,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.47348917,-0.9708269,-0.84004563,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
127,정규경기,1999-2000,74,구병두,창원LG,-0.5872632,-0.62764114,-0.74906254,1.2092881,-0.35734573,-0.42407784,0.57608575,-0.53075624,-0.5539209,-0.7869104,-0.6437358,-0.67088866,-0.6910672,-0.6662271,-0.72291815,0.04966313,-0.19153357,0.416445
128,정규경기,2000-2001,71,구병두,창원LG,-0.46285915,-0.48628485,-0.612968,0.63525087,-0.4279218,-0.4761889,0.5009656,-0.53075624,-0.5539209,-0.7869104,-0.6437358,-0.37095043,-0.48249748,0.068915986,-0.4399344,-0.572253,-0.591837,0.60043585
129,플레이오프,2000-2001,32,구병두,창원LG,-0.18640566,-0.27425042,-0.36346158,0.82084197,0.277839,0.14914396,0.7834174,-0.53075624,-0.5539209,-0.7869104,-0.3883658,-0.79943365,-0.6910672,0.53673434,-0.72291815,0.2051422,-0.19153357,1.7963763
130,정규경기,2001-2002,75,구병두,창원LG,-0.49050453,-0.48628485,-0.63565046,1.015065,-0.4279218,-0.4761889,0.5009656,-0.53075624,-0.5539209,-0.7869104,-0.3883658,-0.67088866,-0.6016802,-0.064746425,-0.5342623,-0.10581585,-0.591837,0.14045875
131,플레이오프,2001-2002,42,구병두,창원LG,-0.72549,-0.6983193,-0.8851569,2.3616781,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.047872517,-0.75658536,-0.54208887,-0.26523995,-1.1002297,0.5161003,-0.591837,1.9803672
132,정규경기,1998-1999,130,구본근,대전현대,-1.0295888,-1.016371,-0.8851569,-1.0911764,-0.7808022,-0.7888553,-0.11802434,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.92797863,-0.95922834,-0.93355185,-1.0059018,-0.8832111,-0.591837,-1.6074542
133,플레이오프,1998-1999,53,구본근,대전현대,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
134,정규경기,1999-2000,120,구본근,대전현대,-0.96047544,-0.9103537,-0.8171097,0.20364405,-0.85137826,-0.8409664,-0.11802434,-0.53075624,-0.5539209,-0.7869104,-0.8139825,-0.8851303,-0.899637,-0.8667206,-1.0059018,-0.8832111,-0.591837,-0.9634863
135,플레이오프,1999-2000,51,구본근,대전현대,-0.79460335,-0.6983193,-0.6583329,0.92442733,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.54234374,-0.6910672,-0.93355185,-1.1002297,-0.26129493,-0.591837,-1.6994497
136,정규경기,2000-2001,132,구본근,대전현대,-0.9742981,-0.9103537,-0.7944273,-0.22796276,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.75658536,-0.81025,-0.8667206,-1.0059018,-1.0386901,-0.591837,-0.5035092
137,플레이오프,2000-2001,58,구본근,대전현대,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
138,정규경기,2001-2002,132,구본근,전주KCC,-0.9742981,-0.9103537,-0.86247456,0.79062927,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.8139825,-0.75658536,-0.84004563,-0.8667206,-1.0059018,-0.72773206,-0.39168528,-1.0554817
139,플레이오프,2001-2002,53,구본근,전주KCC,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
140,정규경기,1997,83,구장환,인천대우증권,-0.9328301,-0.9103537,-0.7717449,-0.33586448,-0.63965005,-0.6846332,0.38377813,-0.53075624,-0.5539209,-0.7869104,-0.3883658,-0.585192,-0.54208887,-0.6662271,-0.72291815,0.2051422,-0.39168528,-0.4115138
141,플레이오프,1997,65,구장환,인천대우증권,-1.0019435,-0.94569284,-0.7717449,-0.875373,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.6437358,-0.842282,-0.84004563,-0.7330582,-0.6285902,-0.572253,-0.591837,-0.043532133
142,정규경기,1997-1998,119,구장환,인천대우증권,-0.9190074,-0.9103537,-0.7944273,0.039633494,-0.63965005,-0.5283,-0.52667785,-0.53075624,-0.5539209,-0.7869104,-0.5586125,-0.75658536,-0.72086287,-0.7330582,-0.5342623,-0.572253,-0.39168528,-0.5035092
143,플레이오프,1997-1998,34,구장환,인천대우증권,-0.51814985,-0.6983193,-0.54492086,0.20364405,0.56014335,0.14914396,1.3843786,-0.53075624,-0.5539209,-0.7869104,0.80336076,-0.113860495,0.20280306,0.4030719,-1.1002297,0.5161003,-0.591837,1.9803672
144,정규경기,1999-2000,127,구장환,인천신세기,-1.0157661,-0.98103184,-0.9078393,0.20364405,-0.85137826,-0.8409664,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.5586125,-0.4994954,-0.54208887,-0.79988945,-0.817246,-0.41677395,-0.591837,-0.13552746
145,플레이오프,2018 KBL D리그,9,권성진,전자랜드,-0.3799231,-0.3449286,-0.54492086,0.20364405,-0.85137826,-0.8930775,-1.6204273,0.038921304,-0.20421524,2.4981046,-0.89910585,-0.54234374,-0.6910672,-0.26523995,-1.1002297,0.5161003,-0.591837,0.14045875
146,D리그 2차,2018 KBL D리그,67,권성진,전자랜드,-0.7531354,-0.7689975,-0.25004956,-0.95737827,-0.28676963,-0.21563357,0.18245623,-0.07501419,0.3203433,0.19859408,-0.89910585,0.014684447,-0.30372345,-0.59939593,-0.34560648,-0.572253,-0.591837,0.14045875
147,D리그 1차,2019 KBL D리그,68,권성진,전자랜드,-0.2969871,-0.30958953,-0.47687364,0.018053154,-0.63965005,-0.6846332,0.38377813,-0.13198195,-0.13427408,1.2202338,-0.5586125,-0.24240544,-0.3633148,-0.13157755,-0.2512786,-0.10581585,-0.591837,0.23245409
148,플레이오프,2018 KBL D리그,7,권시현,KCC,0.44943735,0.36185285,0.13555135,0.63525087,0.56014335,0.6702547,0.38377813,0.6085989,0.49519613,1.4041946,-0.047872517,3.3140054,2.2885003,2.4080074,3.6161654,0.5161003,-0.591837,1.060413
149,D리그 1차,2018 KBL D리그,55,권시현,KCC,-0.6563766,-0.62764114,-0.09127271,-0.875373,-0.569074,-0.37196675,-0.41850492,-0.07501419,0.425255,0.15260388,-0.5586125,-0.19955717,-0.3335191,0.67039675,-0.15695068,-0.41677395,-0.19153357,0.32444963
150,D리그 2차,2018 KBL D리그,30,권시현,KCC,0.24209724,0.2911747,0.31701064,0.4841885,0.20726292,-0.1114114,1.3843786,0.6085989,0.60010785,1.2333739,-0.21811917,-0.41379878,-0.39311045,1.6060333,0.126033,2.0708907,-0.591837,-0.043532133
151,정규경기,2018-2019,185,권시현,전주KCC,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
152,D리그 1차,2019 KBL D리그,15,권시현,KCC,1.0438124,0.8919389,0.7479763,0.38923496,1.1953281,1.0871433,0.6451964,1.2922119,1.3694603,1.1118282,-0.13299587,0.18607777,0.08362033,1.6728644,1.0693121,1.9154115,0.40892154,0.60043585
153,정규경기,2019-2020,177,권시현,전주KCC,-1.0710568,-1.05171,-0.9305217,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.44900924,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.7330582,-1.1002297,-1.0386901,-0.591837,-1.4234635
154,D리그 1차,2020 KBL D리그,16,권시현,KCC,1.1682165,1.351347,1.677955,0.38491896,0.7012955,1.0871433,0.11935536,2.8873088,3.083018,1.1085432,1.4843473,0.22892606,0.67953384,0.9377214,1.3522958,1.1380163,0.20876984,0.8764221
155,D리그 2차,2020 KBL D리그,13,권시현,KCC,1.0438124,1.1393124,1.0882124,0.4798725,0.56014335,0.30547714,0.95469123,2.3176315,2.2437246,1.266224,-0.6437358,0.18607777,-0.095153704,1.2718773,2.6728864,1.6044537,-0.591837,1.3363992
156,정규경기,2020-2021,186,권시현,전주KCC,-1.0710568,-1.05171,-0.8851569,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.75658536,-0.84004563,-0.93355185,-1.1002297,-1.0386901,-0.591837,-0.7794955
157,D리그 1차,2010KBLWINTER,52,권용웅,SK,0.28356528,0.43253094,0.65724677,0.35039043,-0.07504138,-0.21563357,0.92163837,-0.53075624,-0.5539209,-0.7869104,0.54799086,-0.15670884,0.08362033,0.9377214,0.03170517,-0.10581585,-0.19153357,1.1524082
158,정규경기,2011-2012,98,권용웅,서울SK,-0.6701993,-0.62764114,-0.63565046,0.67841154,-0.569074,-0.6846332,1.1109413,-0.07501419,-0.16924466,1.5585904,-0.6437358,-0.8851303,-0.81025,-0.5325647,-0.72291815,-0.41677395,-0.39168528,-1.1474771
159,D리그 1차,2011KBLWINTER,31,권용웅,SK,0.38032398,0.43253094,0.31701064,0.4064993,-0.004465288,-0.1114114,0.75036454,-0.53075624,-0.5539209,-0.7869104,0.29262078,-0.028163834,0.05382468,1.2050462,-0.34560648,0.36062118,-0.19153357,0.60043585
160,정규경기,2012-2013,138,권용웅,서울SK,-0.84989405,-0.83967555,-0.7717449,-0.01647536,-0.7808022,-0.7888553,1.0087779,-0.35985294,-0.3440975,0.5895109,-0.5586125,-0.585192,-0.6016802,-0.39890233,-0.817246,-0.572253,-0.39168528,-0.6875
161,플레이오프,2012-2013,61,권용웅,서울SK,-1.0710568,-1.05171,-0.9305217,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.842282,-0.899637,-0.93355185,-0.817246,-1.0386901,-0.591837,-0.7794955
162,정규경기,1997,63,권종오,부산기아,-0.79460335,-0.6983193,-0.54492086,0.20364405,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.54234374,-0.6910672,-0.93355185,-0.15695068,-1.0386901,-0.591837,-0.7794955
163,플레이오프,1997,66,권종오,부산기아,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
164,정규경기,1997-1998,137,권종오,부산기아,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
165,정규경기,1998-1999,131,권종오,부산기아,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
166,정규경기,1999-2000,95,권종오,부산기아,-0.7531354,-0.7689975,-0.63565046,0.20364405,-0.4279218,-0.37196675,0.29062918,-0.53075624,-0.5539209,-0.7869104,-0.7288592,-0.79943365,-0.84004563,-0.8667206,-0.72291815,-0.72773206,-0.591837,-0.9634863
167,플레이오프,1999-2000,55,권종오,부산기아,-0.9328301,-0.87501466,-0.7717449,0.20364405,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.47348917,-0.54234374,-0.54208887,-0.93355185,-0.6285902,-1.0386901,0.40892154,1.060413
168,정규경기,2000-2001,141,권종오,대전현대,-1.0710568,-1.05171,-0.8851569,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.6437358,-0.9708269,-0.899637,-0.93355185,-0.817246,-1.0386901,0.008618152,-0.5035092
169,정규경기,2006-2007,89,권철현,원주동부,-0.6287312,-0.6629802,-0.83979213,1.4984645,-0.569074,-0.6325221,0.52500415,-0.24591745,-0.3440975,1.7688314,-0.5586125,-0.585192,-0.63147587,-0.8667206,-1.0059018,-0.8832111,-0.39168528,-0.8714909
170,정규경기,2007-2008,131,권철현,전주KCC,-0.8775394,-0.87501466,-0.83979213,-0.41355366,-0.7808022,-0.7888553,-0.11802434,-0.4168207,-0.41403866,0.6716363,-0.7288592,-0.79943365,-0.7804542,-0.8667206,-1.0059018,-0.72773206,-0.39168528,-0.8714909
171,플레이오프,2007-2008,54,권철현,전주KCC,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.047872517,-0.9708269,-0.6910672,-0.26523995,-1.1002297,-1.0386901,-0.591837,-1.6994497
172,D리그 1차,2019 KBL D리그,73,권혁준,KCC,-0.36610046,-0.3449286,-0.25004956,0.11732269,-0.35734573,-0.4761889,1.1349796,0.09588907,-0.029362394,1.6407157,-0.6437358,-0.07101222,-0.24413209,0.60356545,-0.817246,1.2934954,-0.591837,-0.31951836
173,플레이오프,2020 KBL D리그,49,권혁준,현대모비스,-0.79460335,-0.6983193,-0.54492086,0.20364405,-0.85137826,-0.8930775,-1.6204273,0.038921304,0.14549045,0.8555971,-0.047872517,-0.54234374,-0.39311045,2.4080074,0.7863284,0.5161003,-0.591837,1.9803672
174,D리그 1차,2020 KBL D리그,67,권혁준,현대모비스,-0.13111494,-0.062216017,0.4304227,-0.4006055,-0.28676963,-0.37196675,0.6331771,0.32376006,1.1246665,0.25115433,0.20749743,0.9573476,0.7391253,1.6060333,2.2012467,2.5373278,-0.591837,-0.31951836
175,D리그 2차,2020 KBL D리그,33,권혁준,현대모비스,0.28356528,0.43253094,0.20359862,1.015065,-0.14561749,-0.1114114,0.38377813,1.1782764,0.84490186,1.6768509,0.80336076,0.74310595,0.7987166,1.5392022,0.5976725,2.0708907,-0.591837,0.14045875
176,정규경기,2004-2005,54,그레고리 스템핀,전주KCC,0.3112106,0.3971919,0.3623754,0.8424223,0.277839,0.3575883,0.29062918,-0.53075624,-0.5539209,-0.7869104,1.0587307,1.3001342,1.305243,-0.5325647,0.7863284,0.67157936,1.8099835,0.8764221
177,정규경기,2008-2009,28,그레고리 스팀스마,서울SK,0.8502949,1.1393124,1.4738133,0.50576884,0.13668682,0.3575883,0.18245623,2.659438,2.5934303,1.2727939,1.4843473,1.685769,1.6925869,-0.13157755,0.9749842,0.82705843,4.812259,1.060413
178,정규경기,1998-1999,3,그레그 콜버트,대구동양,2.5643065,2.340841,2.85744,0.4885045,4.0889473,4.109586,0.56406647,-0.53075624,-0.5539209,-0.7869104,3.186814,1.9857073,2.4672747,1.7396957,3.7104933,1.9154115,0.008618152,0.60043585
179,정규경기,2010-2011,5,글렌 맥거원,대구오리온스,1.5552512,1.4927032,1.6099077,0.3288101,1.6187845,2.38992,0.04123034,2.3176315,2.3136656,1.2103786,0.4628675,1.2144375,1.0072863,0.068915986,1.0693121,0.36062118,0.6090733,1.3363992
