,경기,년도,순위,선수명,팀,PTS,FG,FGA,FG%,FT,FTA,FT%,PP,PPA,PP%,REB_OFF,REB_DEF,REB_TOT,AST,TO,STL,BS,DF
5172,플레이오프,2010-2011,19,추승균,전주KCC,11.3,4.1,6.7,46.8,2.0,2.1,93.3,1.4,3.0,47.6,0.3,1.6,1.9,2.6,1.1,0.7,0.3,2.3
5173,플레이오프,2010-2011,20,조성민,부산KT,10.3,3.8,5.3,57.1,2.0,3.0,66.7,1.8,2.8,63.6,0.8,1.8,2.5,2.5,1.3,1.8,0.0,2.8
5174,플레이오프,2010-2011,21,크리스 알렉산더,창원LG,9.3,3.7,5.3,68.8,2.0,3.0,66.7,3.7,5.0,73.3,5.0,3.0,8.0,0.3,2.0,0.3,1.0,2.7
5175,플레이오프,2010-2011,22,김동욱,서울삼성,8.7,3.3,5.7,41.2,1.0,1.0,100.0,1.0,3.7,27.3,0.3,1.0,1.3,2.7,2.3,1.3,0.0,3.3
5176,플레이오프,2010-2011,23,임재현,전주KCC,8.1,2.4,2.0,50.0,1.9,2.0,92.9,0.3,0.7,40.0,0.4,1.3,1.7,3.0,1.4,1.7,0.1,2.4
5177,플레이오프,2010-2011,24,박상오,부산KT,8.0,3.0,4.3,58.8,1.5,2.5,60.0,1.8,3.0,58.3,0.8,1.8,2.5,0.5,1.3,1.0,0.3,2.5
5178,플레이오프,2010-2011,25,윤호영,원주동부,8.0,3.3,5.6,59.0,1.4,1.7,83.3,2.7,4.1,65.5,1.3,2.6,3.9,1.6,2.0,0.6,0.9,3.6
5179,플레이오프,2010-2011,26,정영삼,인천전자랜드,8.0,2.5,3.3,46.2,2.0,2.8,72.7,0.5,1.3,40.0,0.5,1.8,2.3,2.5,1.8,1.5,0.0,4.3
5180,플레이오프,2010-2011,27,송영진,부산KT,7.8,2.8,3.5,64.3,1.8,2.5,70.0,1.5,2.5,60.0,0.8,2.0,2.8,0.8,0.5,0.5,0.3,2.0
5181,플레이오프,2010-2011,28,제임스 피터스,부산KT,7.5,3.5,6.5,53.8,0.5,2.0,25.0,3.5,5.5,63.6,0.5,2.0,2.5,0.0,1.5,0.0,0.0,2.0
5182,플레이오프,2010-2011,29,이현호,인천전자랜드,7.3,2.8,2.8,54.5,0.5,0.5,100.0,1.0,1.8,57.1,1.0,2.0,3.0,1.5,0.3,0.8,0.0,3.8
5183,플레이오프,2010-2011,30,신명호,전주KCC,7.0,2.5,2.5,60.0,1.0,2.0,50.0,1.5,2.5,60.0,1.0,1.5,2.5,1.5,1.5,1.5,0.0,3.0
5184,플레이오프,2010-2011,31,박성진,인천전자랜드,6.8,2.5,2.3,66.7,0.8,1.0,75.0,1.0,1.5,66.7,0.8,1.3,2.0,1.3,2.8,0.5,0.0,2.8
5185,플레이오프,2010-2011,32,조동현,부산KT,6.8,2.0,1.5,16.7,1.0,1.5,66.7,0.0,0.5,0.0,0.3,0.5,0.8,1.8,0.8,0.3,0.0,2.8
5186,플레이오프,2010-2011,33,기승호,창원LG,6.7,2.0,3.0,22.2,1.3,1.3,100.0,0.7,2.0,33.3,0.3,0.7,1.0,0.0,0.7,0.7,0.0,2.7
5187,플레이오프,2010-2011,34,나이젤 딕슨,서울삼성,6.7,3.3,5.0,66.7,0.0,2.3,0.0,3.3,5.0,66.7,0.7,2.7,3.3,0.0,0.7,0.0,0.0,1.7
5188,플레이오프,2010-2011,35,박형철,창원LG,6.7,2.3,2.3,14.3,0.0,0.7,0.0,0.3,2.0,16.7,0.0,0.7,0.7,2.0,1.0,1.0,0.0,1.3
5189,플레이오프,2010-2011,36,이규섭,서울삼성,6.0,2.0,2.0,50.0,1.0,1.7,60.0,1.0,1.3,75.0,0.3,2.0,2.3,2.0,0.7,0.7,0.0,3.3
5190,플레이오프,2010-2011,37,빅터 토마스,원주동부,4.6,1.7,1.7,75.0,0.7,1.7,41.7,1.3,1.7,75.0,0.9,1.1,2.0,1.1,1.0,0.4,0.4,1.4
5191,플레이오프,2010-2011,38,윤여권,부산KT,4.5,1.5,1.5,66.7,1.0,1.0,100.0,1.0,1.5,66.7,0.5,0.0,0.5,1.5,0.5,0.0,0.0,0.0
5192,플레이오프,2010-2011,39,강혁,서울삼성,3.7,1.7,3.3,50.0,0.3,0.7,50.0,1.3,2.7,50.0,0.7,0.7,1.3,6.0,2.0,1.7,0.0,3.7
5193,플레이오프,2010-2011,40,강대협,창원LG,3.3,1.3,2.0,33.3,0.0,0.0,0.0,0.7,1.3,50.0,0.7,0.3,1.0,0.3,0.3,0.3,0.0,1.7
5194,플레이오프,2010-2011,41,표명일,부산KT,3.3,1.3,2.5,40.0,0.5,0.5,100.0,0.3,0.8,33.3,0.8,1.0,1.8,2.0,1.3,0.3,0.3,2.8
5195,플레이오프,2010-2011,42,강은식,전주KCC,3.0,0.9,0.6,75.0,0.9,1.1,75.0,0.0,0.1,0.0,0.3,0.7,1.0,0.6,0.1,0.1,0.0,2.9
5196,플레이오프,2010-2011,43,신기성,인천전자랜드,3.0,1.3,1.8,42.9,0.0,0.0,0.0,0.5,0.8,66.7,0.3,0.5,0.8,3.8,1.5,0.3,0.0,2.0
5197,플레이오프,2010-2011,44,양우섭,부산KT,3.0,1.0,1.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,0.5,0.0,0.5,0.0,1.5,1.5,0.0,2.0
5198,플레이오프,2010-2011,45,오티스 조지,인천전자랜드,2.8,1.0,2.5,40.0,0.8,1.5,50.0,1.0,2.3,44.4,1.0,1.0,2.0,0.0,0.8,0.5,0.3,1.3
5199,플레이오프,2010-2011,46,이원수,서울삼성,2.7,1.0,0.3,100.0,0.0,0.0,0.0,0.3,0.3,100.0,0.3,0.0,0.3,0.7,0.3,0.0,0.0,2.7
5200,플레이오프,2010-2011,47,김봉수,원주동부,2.3,1.0,1.0,100.0,0.3,0.5,50.0,0.5,0.5,100.0,0.3,1.0,1.3,0.0,0.0,0.3,0.0,1.8
5201,플레이오프,2010-2011,48,정병국,인천전자랜드,2.3,1.0,2.0,33.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,1.0
5202,플레이오프,2010-2011,49,김현중,창원LG,2.0,0.5,1.0,50.0,1.0,1.0,100.0,0.5,1.0,50.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0
5203,플레이오프,2010-2011,50,변현수,창원LG,2.0,1.0,4.3,23.1,0.0,0.0,0.0,0.7,1.7,40.0,0.7,1.0,1.7,2.0,1.0,0.3,0.0,3.0
5204,플레이오프,2010-2011,51,이현준,창원LG,2.0,0.5,1.5,33.3,1.0,1.5,66.7,0.5,1.0,50.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,4.0
5205,플레이오프,2010-2011,52,진경석,원주동부,1.9,0.6,0.3,100.0,0.4,0.4,100.0,0.3,0.3,100.0,0.1,0.3,0.4,0.0,0.0,0.3,0.0,1.1
5206,플레이오프,2010-2011,53,김진호,원주동부,1.7,0.3,1.3,0.0,0.7,0.7,100.0,0.0,0.7,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,1.3
5207,플레이오프,2010-2011,54,한정원,창원LG,1.7,0.7,2.3,28.6,0.3,0.7,50.0,0.3,1.0,33.3,0.7,1.0,1.7,0.3,0.3,1.0,0.0,1.7
5208,플레이오프,2010-2011,55,안재욱,원주동부,1.4,0.4,0.6,50.0,0.4,0.6,75.0,0.3,0.4,66.7,0.0,0.4,0.4,0.7,0.0,0.4,0.0,0.7
5209,플레이오프,2010-2011,56,박성운,부산KT,1.3,0.5,0.5,50.0,0.0,0.0,0.0,0.3,0.3,100.0,0.0,0.5,0.5,1.3,0.8,0.3,0.0,1.0
5210,플레이오프,2010-2011,57,유병재,전주KCC,1.3,0.5,1.3,20.0,0.0,0.0,0.0,0.3,0.3,100.0,0.3,0.5,0.8,1.0,0.5,0.3,0.0,2.0
5211,플레이오프,2010-2011,58,이한권,인천전자랜드,1.3,0.7,0.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
5212,플레이오프,2010-2011,59,김용우,창원LG,1.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5213,플레이오프,2010-2011,60,전형수,창원LG,1.0,0.5,1.5,33.3,0.0,0.0,0.0,0.5,1.5,33.3,0.0,1.0,1.0,2.5,1.0,0.0,0.0,0.5
5214,플레이오프,2010-2011,61,김성현,원주동부,0.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.8
5215,플레이오프,2010-2011,62,이동준,전주KCC,0.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
5216,플레이오프,2010-2011,63,차재영,서울삼성,0.7,0.3,0.7,50.0,0.0,0.0,0.0,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
5217,플레이오프,2010-2011,64,권철현,원주동부,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5
5218,플레이오프,2010-2011,65,류광식,원주동부,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5219,플레이오프,2010-2011,66,민성주,서울삼성,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5220,플레이오프,2010-2011,67,박대남,서울삼성,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5221,플레이오프,2010-2011,68,방경수,창원LG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5222,플레이오프,2010-2011,69,서동용,서울삼성,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5223,플레이오프,2010-2011,70,이병석,인천전자랜드,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5224,플레이오프,2010-2011,71,이상일,부산KT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5225,플레이오프,2010-2011,72,이창수,창원LG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
5226,플레이오프,2010-2011,73,임효성,인천전자랜드,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5227,플레이오프,2010-2011,74,정선규,전주KCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5228,플레이오프,2010-2011,75,조상현,창원LG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5229,플레이오프,2010-2011,76,최민규,부산KT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0
5230,플레이오프,2010-2011,77,하재필,전주KCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5231,플레이오프,2010KBLWINTER,1,신윤하,KT,20.5,8.5,14.5,58.6,3.5,4.0,87.5,0.0,0.0,0.0,4.5,4.0,8.5,2.5,1.0,1.0,0.0,3.5
5232,플레이오프,2010KBLWINTER,2,정민수,KCC,19.5,6.5,5.5,81.8,4.5,4.5,100.0,0.0,0.0,0.0,2.0,1.5,3.5,1.0,1.0,1.0,0.5,4.5
5233,플레이오프,2010KBLWINTER,3,김태홍,KCC,15.0,6.0,8.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,4.5,4.0,8.5,1.5,1.0,1.5,2.0,2.0
5234,플레이오프,2010KBLWINTER,4,박상우,KT,13.5,5.5,8.5,58.8,2.0,3.0,66.7,0.0,0.0,0.0,1.0,2.0,3.0,1.5,2.5,0.0,0.0,1.0
5235,플레이오프,2010KBLWINTER,5,배경한,KCC,13.0,6.0,8.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0
5236,플레이오프,2010KBLWINTER,6,이상일,KT,12.5,4.0,7.5,53.3,4.5,7.5,60.0,0.0,0.0,0.0,2.0,4.5,6.5,1.0,0.5,0.5,1.0,3.0
5237,플레이오프,2010KBLWINTER,7,김우람,KCC,11.5,4.0,5.0,50.0,2.0,3.0,66.7,0.0,0.0,0.0,0.5,2.0,2.5,3.5,0.5,0.5,0.0,2.0
5238,플레이오프,2010KBLWINTER,8,박병규,KCC,11.0,4.0,3.5,57.1,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0
5239,플레이오프,2010KBLWINTER,9,강권희,KT,10.0,4.0,5.0,60.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2.5,2.5,0.5,0.5,0.5,0.5,3.5
5240,플레이오프,2010KBLWINTER,10,호동규,KCC,9.5,3.5,4.0,50.0,1.0,1.5,66.7,0.0,0.0,0.0,1.0,2.5,3.5,3.0,1.5,1.5,0.0,4.0
5241,플레이오프,2010KBLWINTER,11,김영진,KT,9.0,3.0,6.5,30.8,2.0,2.0,100.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,3.0,0.5,0.0,3.5
5242,플레이오프,2010KBLWINTER,12,하재필,KCC,8.5,3.5,7.0,50.0,1.5,2.0,75.0,0.0,0.0,0.0,3.0,5.5,8.5,0.5,3.0,0.0,1.5,2.5
5243,플레이오프,2010KBLWINTER,13,박재욱,KT,5.5,2.5,3.5,71.4,0.5,1.0,50.0,0.0,0.0,0.0,0.5,1.5,2.0,3.5,2.5,1.5,0.5,2.0
5244,플레이오프,2010KBLWINTER,14,장영훈,KCC,4.5,1.5,1.0,50.0,0.5,1.0,50.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,1.5,0.0,1.5
5245,플레이오프,2010KBLWINTER,15,한웅기,KCC,2.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5246,플레이오프,2010KBLWINTER,16,김기민,KCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5247,플레이오프,2010KBLWINTER,17,김명덕,KT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5248,플레이오프,2010KBLWINTER,18,김한석,KCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5249,플레이오프,2010KBLWINTER,19,김현민,KT,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0
5250,플레이오프,2010KBLWINTER,20,임영훈,KT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5251,플레이오프,2010KBLWINTER,21,임형주,KT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5252,플레이오프,2010KBLWINTER,22,조용상,KT,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.5,1.0
5253,플레이오프,2010KBLWINTER,23,조재원,KCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5254,플레이오프,2009-2010,1,김주성,원주동부,19.0,7.9,14.0,56.1,3.3,4.3,76.7,5.3,7.7,68.5,1.6,3.7,5.3,2.9,3.0,1.3,0.9,3.4
5255,플레이오프,2009-2010,2,이승준,서울삼성,18.5,6.8,10.3,65.9,5.0,5.8,87.0,5.3,8.0,65.6,1.0,6.3,7.3,2.3,3.8,0.3,0.3,4.0
5256,플레이오프,2009-2010,3,제스퍼 존슨,부산KT,18.5,6.3,7.5,63.3,4.5,4.5,100.0,3.0,4.8,63.2,1.3,5.8,7.0,2.0,2.0,1.8,0.5,3.0
5257,플레이오프,2009-2010,4,아이반 존슨,전주KCC,17.3,5.8,10.1,51.9,5.3,7.5,70.0,4.4,7.8,56.5,1.9,3.5,5.4,1.6,1.3,0.8,0.1,2.5
5258,플레이오프,2009-2010,5,브라이언 던스톤,울산모비스,17.0,6.8,10.0,67.5,3.5,6.3,56.0,6.5,9.0,72.2,2.3,7.0,9.3,1.5,2.3,1.8,3.3,2.3
5259,플레이오프,2009-2010,6,전태풍,전주KCC,17.0,5.9,8.3,56.1,4.0,4.6,86.5,3.3,5.3,61.9,0.6,2.1,2.8,7.8,2.5,1.5,0.0,3.0
5260,플레이오프,2009-2010,7,빅터 토마스,서울삼성,16.3,6.5,7.5,83.3,3.0,3.5,85.7,6.0,7.0,85.7,2.8,2.0,4.8,1.8,1.5,0.0,1.0,3.5
5261,플레이오프,2009-2010,8,문태영,창원LG,15.3,5.7,10.7,50.0,3.7,5.0,73.3,4.0,7.0,57.1,2.3,5.0,7.3,3.0,2.7,1.3,0.7,3.3
5262,플레이오프,2009-2010,9,마퀸 챈들러,원주동부,15.0,5.3,9.0,52.4,3.9,4.9,79.4,3.4,6.1,55.8,1.1,3.9,5.0,2.3,3.0,0.3,0.1,3.3
5263,플레이오프,2009-2010,10,테렌스 레더,전주KCC,14.8,5.1,7.8,66.1,4.5,6.1,73.5,3.9,5.9,66.0,1.8,4.1,5.9,0.4,2.0,0.5,0.5,2.5
5264,플레이오프,2009-2010,11,이규섭,서울삼성,14.3,4.5,3.5,50.0,2.5,3.3,76.9,0.8,2.0,37.5,0.8,2.3,3.0,1.3,1.8,0.3,0.3,3.8
5265,플레이오프,2009-2010,12,함지훈,울산모비스,13.0,5.5,9.3,59.5,2.0,3.0,66.7,4.5,7.0,64.3,2.3,3.0,5.3,2.0,1.8,0.3,0.5,2.5
5266,플레이오프,2009-2010,13,크리스 알렉산더,창원LG,12.7,5.0,9.3,53.6,2.7,4.7,57.1,5.0,9.3,53.6,6.3,5.3,11.7,0.3,1.3,0.7,1.0,2.7
5267,플레이오프,2009-2010,14,강혁,서울삼성,11.5,3.5,3.0,50.0,2.5,3.0,83.3,0.8,2.0,37.5,0.0,2.3,2.3,3.5,2.0,0.8,0.3,2.0
5268,플레이오프,2009-2010,15,강대협,창원LG,11.3,3.3,2.3,42.9,2.3,3.3,70.0,0.7,1.3,50.0,0.3,0.0,0.3,1.7,1.3,0.0,0.0,2.3
5269,플레이오프,2009-2010,16,김효범,울산모비스,11.3,3.5,3.8,60.0,3.0,3.3,92.3,1.8,3.0,58.3,0.8,1.8,2.5,0.5,0.8,0.3,0.0,2.8
5270,플레이오프,2009-2010,17,박상오,부산KT,10.8,4.3,6.0,62.5,1.8,2.3,77.8,2.0,3.5,57.1,1.3,3.5,4.8,1.8,2.3,0.0,0.5,1.0
5271,플레이오프,2009-2010,18,양동근,울산모비스,10.8,3.8,4.0,62.5,2.0,2.3,88.9,2.0,2.8,72.7,1.3,2.8,4.0,6.5,1.8,1.5,0.0,2.5
5272,플레이오프,2009-2010,19,김영환,부산KT,10.5,3.5,3.5,57.1,2.0,2.0,100.0,2.0,3.5,57.1,0.3,2.0,2.3,2.3,1.3,0.3,0.0,2.0
5273,플레이오프,2009-2010,20,애런 헤인즈,울산모비스,10.5,3.8,5.3,71.4,3.0,3.3,92.3,3.5,4.3,82.4,1.5,3.5,5.0,0.8,2.0,0.3,0.8,2.8
5274,플레이오프,2009-2010,21,조나단 존스,원주동부,10.0,4.3,7.9,54.5,1.4,2.0,71.4,4.3,7.6,56.6,2.0,3.6,5.6,0.0,1.3,0.3,1.1,2.4
5275,플레이오프,2009-2010,22,추승균,전주KCC,10.0,3.8,5.8,56.5,2.0,2.1,94.1,1.1,1.8,64.3,0.1,2.0,2.1,2.6,1.0,1.1,0.1,3.0
5276,플레이오프,2009-2010,23,나이젤 딕슨,부산KT,9.8,4.3,5.3,81.0,1.3,3.5,35.7,4.0,4.8,84.2,1.3,0.8,2.0,0.0,2.3,0.0,0.5,3.0
5277,플레이오프,2009-2010,24,조성민,부산KT,9.8,3.3,3.5,64.3,2.3,2.5,90.0,1.0,1.3,80.0,0.0,1.0,1.0,2.0,2.8,1.3,0.0,3.5
5278,플레이오프,2009-2010,25,임재현,전주KCC,9.3,3.4,3.1,52.0,0.8,1.0,75.0,0.8,1.3,60.0,1.1,1.4,2.5,2.3,1.1,1.5,0.0,2.9
5279,플레이오프,2009-2010,26,강병현,전주KCC,8.7,3.3,3.9,70.4,1.6,2.0,78.6,2.7,3.1,86.4,0.4,2.1,2.6,0.9,1.3,0.7,0.1,2.4
5280,플레이오프,2009-2010,27,김동우,울산모비스,8.0,2.8,2.3,66.7,1.3,1.5,83.3,1.3,2.0,62.5,0.3,1.5,1.8,0.8,0.8,1.3,0.3,3.5
5281,플레이오프,2009-2010,28,박지현,원주동부,7.7,2.6,2.7,57.9,1.6,1.6,100.0,1.6,2.6,61.1,0.0,1.4,1.4,2.1,0.6,1.6,0.0,3.4
5282,플레이오프,2009-2010,29,마이카 브랜드,서울삼성,7.3,3.3,5.8,52.2,0.5,0.8,66.7,2.8,4.3,64.7,1.5,3.0,4.5,1.0,0.5,0.8,0.3,1.5
5283,플레이오프,2009-2010,30,전형수,창원LG,7.3,3.0,6.0,38.9,0.7,2.0,33.3,1.0,3.3,30.0,0.7,2.7,3.3,4.3,1.7,1.0,0.0,1.3
5284,플레이오프,2009-2010,31,윤호영,원주동부,6.3,2.4,5.3,43.2,1.3,1.4,90.0,2.0,4.4,45.2,0.9,2.9,3.7,2.7,0.7,0.6,0.4,2.4
5285,플레이오프,2009-2010,32,조동현,부산KT,6.3,2.0,1.5,50.0,1.0,1.3,80.0,0.3,0.8,33.3,0.8,1.0,1.8,2.3,0.5,0.8,0.3,1.8
5286,플레이오프,2009-2010,33,송영진,부산KT,6.0,2.5,4.0,62.5,1.0,1.5,66.7,2.3,3.3,69.2,0.8,2.5,3.3,1.5,0.3,0.8,0.0,2.0
5287,플레이오프,2009-2010,34,이정석,서울삼성,6.0,2.3,2.5,60.0,0.8,1.3,60.0,1.5,2.5,60.0,0.5,1.3,1.8,2.5,3.0,1.3,0.0,4.3
5288,플레이오프,2009-2010,35,하승진,전주KCC,6.0,2.0,4.0,50.0,2.0,2.0,100.0,2.0,4.0,50.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
5289,플레이오프,2009-2010,36,강은식,전주KCC,5.8,2.0,1.0,37.5,0.1,0.1,100.0,0.4,0.8,50.0,1.8,1.9,3.6,1.4,0.4,1.3,0.3,4.1
5290,플레이오프,2009-2010,37,김동욱,서울삼성,5.8,1.5,1.5,33.3,1.8,1.8,100.0,0.5,1.0,50.0,0.8,2.3,3.0,1.5,1.0,0.3,0.0,1.3
5291,플레이오프,2009-2010,38,신기성,부산KT,5.8,2.0,2.0,50.0,0.8,1.0,75.0,0.3,0.8,33.3,0.5,0.8,1.3,5.0,2.0,0.5,0.0,2.5
5292,플레이오프,2009-2010,39,이현준,창원LG,5.5,2.0,0.5,100.0,0.0,0.5,0.0,0.5,0.5,100.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,1.0
5293,플레이오프,2009-2010,40,박종천,울산모비스,5.3,2.0,3.5,50.0,1.0,1.0,100.0,1.8,2.5,70.0,0.5,0.0,0.5,0.5,0.3,0.3,0.0,2.3
5294,플레이오프,2009-2010,41,윤여권,부산KT,5.0,2.0,1.0,100.0,0.0,2.0,0.0,1.0,1.0,100.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
5295,플레이오프,2009-2010,42,이상민,서울삼성,5.0,1.5,2.5,30.0,1.3,1.8,71.4,0.8,2.3,33.3,0.0,1.3,1.3,2.8,2.0,0.8,0.8,3.8
5296,플레이오프,2009-2010,43,조상현,창원LG,4.7,1.7,0.7,100.0,0.3,0.3,100.0,0.0,0.0,0.0,0.3,1.0,1.3,0.3,0.3,1.3,0.0,2.7
5297,플레이오프,2009-2010,44,손준영,원주동부,4.4,1.7,1.1,75.0,0.1,0.4,33.3,0.9,1.1,75.0,0.1,0.7,0.9,0.1,0.6,0.4,0.1,1.1
5298,플레이오프,2009-2010,45,이광재,원주동부,3.6,1.1,2.7,36.8,1.1,1.4,80.0,0.7,1.1,62.5,0.4,1.1,1.6,0.9,1.0,0.4,0.0,1.9
5299,플레이오프,2009-2010,46,백인선,창원LG,3.3,1.0,1.7,20.0,0.7,1.0,66.7,0.0,0.3,0.0,0.7,1.3,2.0,0.3,1.0,0.3,0.0,3.3
5300,플레이오프,2009-2010,47,최성근,전주KCC,3.3,1.5,2.5,50.0,0.0,0.0,0.0,0.8,1.3,60.0,1.0,0.5,1.5,0.0,0.3,0.0,0.0,2.5
5301,플레이오프,2009-2010,48,진경석,원주동부,3.0,0.6,0.4,50.0,1.4,1.6,87.5,0.2,0.2,100.0,0.2,0.0,0.2,0.4,0.0,0.0,0.0,1.8
5302,플레이오프,2009-2010,49,기승호,창원LG,2.7,1.0,2.3,28.6,0.3,0.3,100.0,0.7,2.3,28.6,0.0,0.3,0.3,1.0,0.7,0.0,0.0,0.7
5303,플레이오프,2009-2010,50,레지날드 워렌,창원LG,2.7,1.3,3.0,44.4,0.0,0.0,0.0,1.0,2.3,42.9,0.7,0.3,1.0,0.0,0.0,0.0,0.3,1.0
5304,플레이오프,2009-2010,51,박태양,부산KT,2.5,1.0,0.5,100.0,0.0,0.0,0.0,0.5,0.5,100.0,0.5,3.0,3.5,1.5,0.0,0.0,0.0,2.0
5305,플레이오프,2009-2010,52,이창수,창원LG,2.3,1.0,2.0,50.0,0.3,0.7,50.0,1.0,2.0,50.0,0.3,0.3,0.7,0.3,1.0,0.3,0.0,3.7
5306,플레이오프,2009-2010,53,임영훈,부산KT,2.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5307,플레이오프,2009-2010,54,정의한,전주KCC,1.6,0.5,0.8,50.0,0.5,0.6,80.0,0.3,0.5,50.0,0.1,0.3,0.4,0.3,0.3,0.3,0.0,1.0
5308,플레이오프,2009-2010,55,표명일,원주동부,1.4,0.4,1.7,16.7,0.4,0.6,75.0,0.3,1.3,22.2,0.3,0.9,1.1,2.3,1.7,1.1,0.1,2.0
5309,플레이오프,2009-2010,56,천대현,울산모비스,1.3,0.5,0.8,33.3,0.0,0.0,0.0,0.3,0.5,50.0,0.3,0.8,1.0,2.0,0.8,0.0,0.0,1.3
5310,플레이오프,2009-2010,57,김성현,원주동부,1.2,0.5,0.5,66.7,0.0,0.0,0.0,0.3,0.3,100.0,0.0,0.0,0.0,0.2,0.3,0.2,0.2,1.2
